dataset,difficulty,question,gold_sql,generated_sql,llm_model,generation_latency_seconds,generation_error,execution_error,gold_execution_error,execution_latency_seconds,correct,correct_lenient,trivial_empty_match
advising,hard,Will SM 217 be offered every semester ?,"SELECT COUNT( * ) > 0 FROM SEMESTER AS SEMESTERalias0 WHERE SEMESTERalias0.SEMESTER NOT IN ( SELECT DISTINCT SEMESTERalias1.SEMESTER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias1 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""SM"" AND COURSEalias0.NUMBER = 217 AND SEMESTERalias1.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER ) ;",SELECT COUNT(DISTINCT so.SEMESTER) = (SELECT COUNT(DISTINCT semester_id) FROM SEMESTER) FROM COURSE_OFFERING so JOIN COURSE c ON so.COURSE_ID = c.COURSE_ID WHERE c.NAME = 'SM 217';,gpt-4o-mini,1.8582220077514648,,,,0.004289865493774414,False,False,False
advising,medium,"In the Spring and Summer , what upper-level electives are offered ?","SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE COURSEalias0.DEPARTMENT = ""EECS"" AND PROGRAM_COURSEalias0.CATEGORY LIKE ""%ULCS%"" AND SEMESTERalias0.SEMESTER IN ( ""SP"" , ""SS"" , ""SU"" ) AND SEMESTERalias0.YEAR = 2016 ;","SELECT DISTINCT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE co.SEMESTER IN ('Spring', 'Summer') AND c.NUMBER >= 300;",gpt-4o-mini,1.929891347885132,,,,0.11541247367858887,True,True,True
advising,medium,The Core requirement can be satisfied with which Settlement Pre-Industrial Societies courses ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE ( AREAalias0.AREA LIKE ""%Settlement Pre-Industrial Societies%"" OR COURSEalias0.DESCRIPTION LIKE ""%Settlement Pre-Industrial Societies%"" OR COURSEalias0.NAME LIKE ""%Settlement Pre-Industrial Societies%"" ) AND PROGRAM_COURSEalias0.CATEGORY LIKE ""%Core%"" ;",SELECT DISTINCT c.NAME FROM COURSE c JOIN COURSE_PREREQUISITE cp ON c.COURSE_ID = cp.course_id WHERE cp.pre_course_id IN (SELECT course_id FROM COURSE WHERE NAME LIKE '%Settlement Pre-Industrial Societies%') AND c.ADVISORY_REQUIREMENT LIKE '%Core%';,gpt-4o-mini,2.014211654663086,,,,0.0011687278747558594,True,True,True
advising,medium,"In regards to special topics classes , which ones are available next Winter ?","SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE ( COURSEalias0.NUMBER = 398 OR COURSEalias0.NUMBER = 498 OR COURSEalias0.NUMBER = 598 ) AND COURSEalias0.DEPARTMENT = """" AND SEMESTERalias0.SEMESTER = ""Winter"" AND SEMESTERalias0.YEAR = 2017 ;",SELECT DISTINCT co.COURSE_ID FROM COURSE_OFFERING co JOIN COURSE c ON co.COURSE_ID = c.COURSE_ID WHERE co.SEMESTER = 'Winter';,gpt-4o-mini,1.0183191299438477,,,,0.1476430892944336,True,True,True
advising,medium,What classes should I enroll in in order to declare a major in SAC ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 , PROGRAM_COURSE AS PROGRAM_COURSEalias0 WHERE COURSEalias0.DEPARTMENT LIKE ""%SAC%"" AND PROGRAM_COURSEalias0.CATEGORY LIKE ""PreMajor"" AND PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID ;",SELECT DISTINCT c.NAME FROM COURSE c JOIN PROGRAM_COURSE pc ON c.COURSE_ID = pc.course_id JOIN PROGRAM p ON pc.program_id = p.program_id WHERE p.name = 'SAC';,gpt-4o-mini,1.1653125286102295,,,,0.0013973712921142578,True,True,True
advising,medium,"On Friday , does AUTO 503 have class ?","SELECT DISTINCT COURSE_OFFERINGalias0.FRIDAY FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""AUTO"" AND COURSEalias0.NUMBER = 503 AND SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2016 ;",SELECT EXISTS(SELECT 1 FROM COURSE_OFFERING co WHERE co.COURSE_ID = 'AUTO 503' AND co.FRIDAY = TRUE);,gpt-4o-mini,1.0869317054748535,,,,0.0010018348693847656,False,True,False
advising,medium,"The Other requirement , name some Culture , Adaptation , and Environment classes to satisfy it .","SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE ( AREAalias0.AREA LIKE ""%Culture , Adaptation , and Environment%"" OR COURSEalias0.DESCRIPTION LIKE ""%Culture , Adaptation , and Environment%"" OR COURSEalias0.NAME LIKE ""%Culture , Adaptation , and Environment%"" ) AND PROGRAM_COURSEalias0.CATEGORY LIKE ""%Other%"" ;",SELECT DISTINCT c.NAME FROM COURSE c JOIN PROGRAM_COURSE pc ON c.COURSE_ID = pc.course_id WHERE pc.category = 'Culture' OR pc.category = 'Adaptation' OR pc.category = 'Environment';,gpt-4o-mini,1.7059657573699951,,,,0.0005059242248535156,True,True,True
advising,medium,"For Winter or Fall 2014 , what courses in software are offered ?","SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE AREAalias0.AREA LIKE ""%software%"" AND SEMESTERalias0.SEMESTER IN ( ""WN"" , ""FA"" ) AND SEMESTERalias0.YEAR = 2014 ;",SELECT DISTINCT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE (co.SEMESTER = 'Winter' AND co.YEAR = 2014) OR (co.SEMESTER = 'Fall' AND co.YEAR = 2014) AND c.NAME LIKE '%software%';,gpt-4o-mini,2.201427698135376,,"(1054, ""Unknown column 'co.YEAR' in 'WHERE'"")",,0.0012671947479248047,False,False,False
advising,medium,"Next semester , what time is the LHC 520 lecture ?","SELECT DISTINCT COURSE_OFFERINGalias0.START_TIME FROM COURSE AS COURSEalias0 INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""LHC"" AND COURSEalias0.NUMBER = 520 AND SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.YEAR = 2016 ;","SELECT co.START_TIME, co.END_TIME FROM COURSE_OFFERING co JOIN COURSE c ON co.COURSE_ID = c.COURSE_ID WHERE c.NAME = 'LHC 520' AND co.SEMESTER = (SELECT semester FROM SEMESTER WHERE year = (SELECT MAX(year) FROM SEMESTER) + 1);",gpt-4o-mini,1.0585763454437256,,,,0.0040264129638671875,True,True,True
advising,medium,In the Fall or Winter what courses are they offering to meet the MDE requirement ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID WHERE PROGRAM_COURSEalias0.CATEGORY LIKE ""%MDE%"" AND SEMESTERalias0.SEMESTER IN ( ""FA"" , ""WN"" ) AND SEMESTERalias0.YEAR = 2016 ;","SELECT DISTINCT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE co.SEMESTER IN ('Fall', 'Winter') AND c.ADVISORY_REQUIREMENT LIKE '%MDE%';",gpt-4o-mini,2.3752241134643555,,,,0.00417637825012207,False,False,False
advising,medium,Which courses in Prehistory of Oceania count for the Other requirement ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE ( AREAalias0.AREA LIKE ""%Prehistory of Oceania%"" OR COURSEalias0.DESCRIPTION LIKE ""%Prehistory of Oceania%"" OR COURSEalias0.NAME LIKE ""%Prehistory of Oceania%"" ) AND PROGRAM_COURSEalias0.CATEGORY LIKE ""%Other%"" ;",SELECT c.NAME FROM COURSE c JOIN PROGRAM_COURSE pc ON c.COURSE_ID = pc.course_id JOIN PROGRAM_REQUIREMENT pr ON pc.program_id = pr.program_id WHERE pr.category = 'Other' AND c.NAME LIKE '%Prehistory of Oceania%';,gpt-4o-mini,1.2792959213256836,,,,0.0009992122650146484,True,True,True
advising,medium,What PSYCH classes don 't get together on Fridays ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSE_OFFERINGalias0.FRIDAY = ""N"" AND COURSEalias0.DEPARTMENT = ""PSYCH"" AND SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2016 ;",SELECT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE c.DEPARTMENT = 'PSYCH' AND co.FRIDAY = 0;,gpt-4o-mini,1.8164656162261963,,,,0.03644585609436035,False,False,False
advising,medium,What prerequisites do I need for EHS 616 and 615 ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 , COURSE AS COURSEalias1 , COURSE_PREREQUISITE AS COURSE_PREREQUISITEalias0 WHERE ( COURSEalias1.NUMBER = 616 OR COURSEalias1.NUMBER = 615 ) AND COURSEalias0.COURSE_ID = COURSE_PREREQUISITEalias0.PRE_COURSE_ID AND COURSEalias1.COURSE_ID = COURSE_PREREQUISITEalias0.COURSE_ID AND COURSEalias1.DEPARTMENT = ""EHS"" ;","SELECT cp.pre_course_id FROM COURSE_PREREQUISITE cp JOIN COURSE c ON cp.course_id = c.COURSE_ID WHERE c.NAME IN ('EHS 616', 'EHS 615');",gpt-4o-mini,1.5678949356079102,,,,0.001073598861694336,True,True,True
advising,medium,Which Selected Near and Middle Eastern Studies courses are 14 credits ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 WHERE ( COURSEalias0.DESCRIPTION LIKE ""%Selected Near and Middle Eastern Studies%"" OR COURSEalias0.NAME LIKE ""%Selected Near and Middle Eastern Studies%"" ) AND COURSEalias0.CREDITS = 14 ;",SELECT c.NAME FROM COURSE c WHERE c.DEPARTMENT = 'Near and Middle Eastern Studies' AND c.CREDITS = 14;,gpt-4o-mini,4.009286880493164,,,,0.004439353942871094,True,True,True
advising,medium,What Caribbean Literature classes fulfill the PreMajor requirement ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE ( AREAalias0.AREA LIKE ""%Caribbean Literature%"" OR COURSEalias0.DESCRIPTION LIKE ""%Caribbean Literature%"" OR COURSEalias0.NAME LIKE ""%Caribbean Literature%"" ) AND PROGRAM_COURSEalias0.CATEGORY LIKE ""%PreMajor%"" ;",SELECT c.NAME FROM COURSE c JOIN PROGRAM_COURSE pc ON c.COURSE_ID = pc.course_id JOIN PROGRAM_REQUIREMENT pr ON pc.program_id = pr.program_id WHERE c.NAME LIKE '%Caribbean Literature%' AND pr.category = 'PreMajor';,gpt-4o-mini,1.214292287826538,,,,0.0011396408081054688,True,True,True
advising,medium,"If I wanted to satisfy he ULCS requirement , which Recursion Theory courses could I take ?","SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE ( AREAalias0.AREA LIKE ""%Recursion Theory%"" OR COURSEalias0.DESCRIPTION LIKE ""%Recursion Theory%"" OR COURSEalias0.NAME LIKE ""%Recursion Theory%"" ) AND PROGRAM_COURSEalias0.CATEGORY LIKE ""%ULCS%"" ;",SELECT c.NAME FROM COURSE c JOIN COURSE_PREREQUISITE cp ON c.COURSE_ID = cp.course_id WHERE cp.pre_course_id IN (SELECT course_id FROM COURSE WHERE NAME LIKE '%Recursion Theory%') AND c.ADVISORY_REQUIREMENT LIKE '%ULCS%';,gpt-4o-mini,1.2726423740386963,,,,0.0010042190551757812,True,True,True
advising,medium,What are the special topics classes offered next Winter ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE ( COURSEalias0.NUMBER = 398 OR COURSEalias0.NUMBER = 498 OR COURSEalias0.NUMBER = 598 ) AND COURSEalias0.DEPARTMENT = """" AND SEMESTERalias0.SEMESTER = ""Winter"" AND SEMESTERalias0.YEAR = 2017 ;",SELECT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE co.SEMESTER = 'Winter' AND c.NAME LIKE '%special topics%';,gpt-4o-mini,2.202564001083374,,,,0.008174896240234375,True,True,True
advising,medium,During the Spring and Summer terms are 500 -level classes offered ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""department0"" AND COURSEalias0.NUMBER BETWEEN 500 AND 500 + 100 AND SEMESTERalias0.SEMESTER IN ( ""SP"" , ""SU"" , ""SS"" ) AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR = 2016 ;","SELECT DISTINCT co.COURSE_ID FROM COURSE_OFFERING co JOIN SEMESTER s ON co.SEMESTER = s.semester_id WHERE s.semester IN ('Spring', 'Summer') AND co.SECTION_NUMBER LIKE '500%';",gpt-4o-mini,1.9637908935546875,,,,0.02699732780456543,True,True,True
advising,medium,"Who is the past , present or future Child Therapy teacher ?","SELECT DISTINCT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 INNER JOIN OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 ON OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID INNER JOIN COURSE AS COURSEalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID WHERE COURSEalias0.NAME LIKE ""%Child Therapy%"" ;",SELECT DISTINCT i.NAME FROM INSTRUCTOR i JOIN OFFERING_INSTRUCTOR oi ON i.INSTRUCTOR_ID = oi.INSTRUCTOR_ID JOIN COURSE_OFFERING co ON oi.OFFERING_ID = co.OFFERING_ID JOIN COURSE c ON co.COURSE_ID = c.COURSE_ID WHERE c.NAME LIKE '%Child Therapy%';,gpt-4o-mini,2.392519235610962,,,,0.004538774490356445,True,True,False
advising,medium,Does RESTORA 748 meet often ?,"SELECT DISTINCT COURSE_OFFERINGalias0.FRIDAY , COURSE_OFFERINGalias0.MONDAY , COURSE_OFFERINGalias0.SATURDAY , COURSE_OFFERINGalias0.SUNDAY , COURSE_OFFERINGalias0.THURSDAY , COURSE_OFFERINGalias0.TUESDAY , COURSE_OFFERINGalias0.WEDNESDAY FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""RESTORA"" AND COURSEalias0.NUMBER = 748 AND SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2016 ;","SELECT COALESCE(SUM(CASE WHEN CO.MONDAY = 'Y' THEN 1 ELSE 0 END), 0) + COALESCE(SUM(CASE WHEN CO.TUESDAY = 'Y' THEN 1 ELSE 0 END), 0) + COALESCE(SUM(CASE WHEN CO.WEDNESDAY = 'Y' THEN 1 ELSE 0 END), 0) + COALESCE(SUM(CASE WHEN CO.THURSDAY = 'Y' THEN 1 ELSE 0 END), 0) + COALESCE(SUM(CASE WHEN CO.FRIDAY = 'Y' THEN 1 ELSE 0 END), 0) + COALESCE(SUM(CASE WHEN CO.SATURDAY = 'Y' THEN 1 ELSE 0 END), 0) + COALESCE(SUM(CASE WHEN CO.SUNDAY = 'Y' THEN 1 ELSE 0 END), 0) AS total_meetings FROM COURSE_OFFERING CO WHERE CO.COURSE_ID = (SELECT COURSE_ID FROM COURSE WHERE NAME = 'RESTORA 748');",gpt-4o-mini,3.907715082168579,,,,0.004664182662963867,False,True,False
advising,medium,Which Thermodynamics and Kinetics courses are worth 9 credits ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 WHERE ( COURSEalias0.DESCRIPTION LIKE ""%Thermodynamics and Kinetics%"" OR COURSEalias0.NAME LIKE ""%Thermodynamics and Kinetics%"" ) AND COURSEalias0.CREDITS = 9 ;",SELECT c.NAME FROM COURSE c WHERE (c.NAME LIKE '%Thermodynamics%' OR c.NAME LIKE '%Kinetics%') AND c.CREDITS = 9;,gpt-4o-mini,1.318434238433838,,,,0.00555109977722168,True,True,True
advising,medium,Does the Spring or Summer term offer any 100 -level classes ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = """" AND COURSEalias0.NUMBER BETWEEN 100 AND 100 + 100 AND SEMESTERalias0.SEMESTER IN ( ""SP"" , ""SS"" , ""SU"" ) AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR = 2016 ;","SELECT DISTINCT co.COURSE_ID FROM COURSE_OFFERING co JOIN SEMESTER s ON co.SEMESTER = s.semester WHERE s.semester IN ('Spring', 'Summer') AND co.SECTION_NUMBER LIKE '100%';",gpt-4o-mini,1.6123642921447754,,,,0.0010504722595214844,True,True,True
advising,medium,Does 558 have a lab ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 WHERE COURSEalias0.DEPARTMENT = """" AND COURSEalias0.HAS_LAB = ""Y"" AND COURSEalias0.NUMBER = 558 ;",SELECT HAS_LAB FROM COURSE WHERE COURSE_ID = 558;,gpt-4o-mini,1.1161940097808838,,,,0.0010001659393310547,False,False,False
advising,medium,Is there a 16 -credit course that is NATIVEAM 400 -level ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE PROGRAM_COURSEalias0.CATEGORY LIKE ""%ULCS%"" AND SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.YEAR = 2016 ;",SELECT * FROM COURSE WHERE CREDITS = 16 AND NUMBER LIKE '400%';,gpt-4o-mini,1.3615190982818604,,,,0.006883859634399414,False,False,False
advising,medium,Can you show me my transcript ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER , SEMESTERalias0.YEAR , STUDENT_RECORDalias0.GRADE FROM COURSE AS COURSEalias0 , SEMESTER AS SEMESTERalias0 , STUDENT_RECORD AS STUDENT_RECORDalias0 WHERE STUDENT_RECORDalias0.COURSE_ID = COURSEalias0.COURSE_ID AND STUDENT_RECORDalias0.SEMESTER = SEMESTERalias0.SEMESTER_ID AND STUDENT_RECORDalias0.STUDENT_ID = 1 ;",SELECT * FROM STUDENT_RECORD WHERE student_id = ?;,gpt-4o-mini,0.654231071472168,,"(1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near '?' at line 1"")",,0.0010004043579101562,False,False,False
advising,medium,"Over the next 2 years , is 353 offered ?","SELECT DISTINCT SEMESTERalias0.SEMESTER , SEMESTERalias0.YEAR FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = """" AND COURSEalias0.NUMBER = 353 AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR IN ( 2016 , 2017 ) ;","SELECT DISTINCT co.SEMESTER, co.SECTION_NUMBER FROM COURSE_OFFERING co WHERE co.COURSE_ID = 353 AND co.SEMESTER >= CURRENT_DATE AND co.SEMESTER <= DATE_ADD(CURRENT_DATE, INTERVAL 2 YEAR);",gpt-4o-mini,1.6197707653045654,,,,0.002443552017211914,True,True,True
advising,medium,What time next semester is 311 offered ?,"SELECT DISTINCT COURSE_OFFERINGalias0.END_TIME , COURSE_OFFERINGalias0.FRIDAY , COURSE_OFFERINGalias0.MONDAY , COURSE_OFFERINGalias0.SATURDAY , COURSE_OFFERINGalias0.START_TIME , COURSE_OFFERINGalias0.SUNDAY , COURSE_OFFERINGalias0.THURSDAY , COURSE_OFFERINGalias0.TUESDAY , COURSE_OFFERINGalias0.WEDNESDAY FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = """" AND COURSEalias0.NUMBER = 311 AND SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR = 2016 ;","SELECT co.START_TIME, co.END_TIME FROM COURSE_OFFERING co JOIN SEMESTER s ON co.SEMESTER = s.semester_id WHERE s.semester = 'next' AND co.COURSE_ID = 311;",gpt-4o-mini,1.150275468826294,,,,0.001257181167602539,True,True,True
advising,medium,How many classes of the upper level are 1 credits ?,"SELECT COUNT( DISTINCT COURSEalias0.COURSE_ID ) FROM COURSE AS COURSEalias0 INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE COURSEalias0.CREDITS = 1 AND PROGRAM_COURSEalias0.CATEGORY LIKE ""ULCS"" ;",SELECT COUNT(*) FROM COURSE WHERE CREDITS = 1 AND NUMBER >= 300;,gpt-4o-mini,2.043677568435669,,,,0.0042035579681396484,False,False,False
