dataset,difficulty,question,gold_sql,generated_sql,llm_model,generation_latency_seconds,generation_error,execution_error,gold_execution_error,execution_latency_seconds,correct,correct_lenient,trivial_empty_match
advising,medium,Which courses in Prehistory of Oceania count for the Other requirement ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE ( AREAalias0.AREA LIKE ""%Prehistory of Oceania%"" OR COURSEalias0.DESCRIPTION LIKE ""%Prehistory of Oceania%"" OR COURSEalias0.NAME LIKE ""%Prehistory of Oceania%"" ) AND PROGRAM_COURSEalias0.CATEGORY LIKE ""%Other%"" ;",SELECT c.NAME FROM COURSE c JOIN PROGRAM_COURSE pc ON c.COURSE_ID = pc.COURSE_ID JOIN PROGRAM_REQUIREMENT pr ON pc.program_id = pr.program_id WHERE pr.category = 'Other' AND pc.category = 'Other';,Qwen2.5-Coder-7B-Instruct-4bit,4.685073852539063,,,,0.000997781753540039,True,True,True
advising,medium,What PSYCH classes don 't get together on Fridays ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSE_OFFERINGalias0.FRIDAY = ""N"" AND COURSEalias0.DEPARTMENT = ""PSYCH"" AND SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2016 ;",SELECT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE c.DEPARTMENT = 'PSYCH' AND co.FRIDAY IS NULL;,Qwen2.5-Coder-7B-Instruct-4bit,3.66458797454834,,,,0.008759021759033203,False,False,False
advising,medium,What prerequisites do I need for EHS 616 and 615 ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 , COURSE AS COURSEalias1 , COURSE_PREREQUISITE AS COURSE_PREREQUISITEalias0 WHERE ( COURSEalias1.NUMBER = 616 OR COURSEalias1.NUMBER = 615 ) AND COURSEalias0.COURSE_ID = COURSE_PREREQUISITEalias0.PRE_COURSE_ID AND COURSEalias1.COURSE_ID = COURSE_PREREQUISITEalias0.COURSE_ID AND COURSEalias1.DEPARTMENT = ""EHS"" ;","SELECT cp.pre_course_id FROM COURSE_PREREQUISITE cp JOIN COURSE c ON cp.course_id = c.COURSE_ID WHERE c.COURSE_ID IN ('EHS 616', 'EHS 615');",Qwen2.5-Coder-7B-Instruct-4bit,4.043089866638184,,,,0.006400346755981445,True,True,True
advising,medium,Which Selected Near and Middle Eastern Studies courses are 14 credits ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 WHERE ( COURSEalias0.DESCRIPTION LIKE ""%Selected Near and Middle Eastern Studies%"" OR COURSEalias0.NAME LIKE ""%Selected Near and Middle Eastern Studies%"" ) AND COURSEalias0.CREDITS = 14 ;",SELECT DISTINCT c.NAME FROM COURSE c JOIN PROGRAM_COURSE pc ON c.COURSE_ID = pc.COURSE_ID WHERE pc.program_id = (SELECT program_id FROM PROGRAM WHERE name = 'Selected Near and Middle Eastern Studies') AND c.credits = 14;,Qwen2.5-Coder-7B-Instruct-4bit,4.940838098526001,,,,0.0054509639739990234,True,True,True
advising,medium,What Caribbean Literature classes fulfill the PreMajor requirement ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE ( AREAalias0.AREA LIKE ""%Caribbean Literature%"" OR COURSEalias0.DESCRIPTION LIKE ""%Caribbean Literature%"" OR COURSEalias0.NAME LIKE ""%Caribbean Literature%"" ) AND PROGRAM_COURSEalias0.CATEGORY LIKE ""%PreMajor%"" ;",SELECT DISTINCT c.NAME FROM COURSE c JOIN PROGRAM_COURSE pc ON c.COURSE_ID = pc.COURSE_ID JOIN PROGRAM_REQUIREMENT pr ON pc.program_id = pr.program_id WHERE pr.category = 'PreMajor' AND c.department LIKE '%Caribbean Literature%',Qwen2.5-Coder-7B-Instruct-4bit,4.259514331817627,,,,0.0,True,True,True
advising,medium,"If I wanted to satisfy he ULCS requirement , which Recursion Theory courses could I take ?","SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE ( AREAalias0.AREA LIKE ""%Recursion Theory%"" OR COURSEalias0.DESCRIPTION LIKE ""%Recursion Theory%"" OR COURSEalias0.NAME LIKE ""%Recursion Theory%"" ) AND PROGRAM_COURSEalias0.CATEGORY LIKE ""%ULCS%"" ;",SELECT c.NAME FROM COURSE c JOIN PROGRAM_COURSE pc ON c.COURSE_ID = pc.COURSE_ID JOIN PROGRAM p ON pc.program_id = p.program_id WHERE p.name = 'ULCS' AND c.NAME LIKE '%Recursion Theory%',Qwen2.5-Coder-7B-Instruct-4bit,4.09068489074707,,,,0.0,True,True,True
advising,medium,What are the special topics classes offered next Winter ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE ( COURSEalias0.NUMBER = 398 OR COURSEalias0.NUMBER = 498 OR COURSEalias0.NUMBER = 598 ) AND COURSEalias0.DEPARTMENT = """" AND SEMESTERalias0.SEMESTER = ""Winter"" AND SEMESTERalias0.YEAR = 2017 ;",SELECT DISTINCT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE co.SEMESTER = 'Winter' AND c.NUM_SEMESTERS > 1;,Qwen2.5-Coder-7B-Instruct-4bit,4.346076488494873,,,,0.0029578208923339844,True,True,True
advising,medium,During the Spring and Summer terms are 500 -level classes offered ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""department0"" AND COURSEalias0.NUMBER BETWEEN 500 AND 500 + 100 AND SEMESTERalias0.SEMESTER IN ( ""SP"" , ""SU"" , ""SS"" ) AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR = 2016 ;",SELECT COUNT(*) FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE c.NUMBER BETWEEN 500 AND 599 AND (co.SEMESTER = 'Spring' OR co.SEMESTER = 'Summer');,Qwen2.5-Coder-7B-Instruct-4bit,4.595987558364868,,,,0.021545886993408203,False,True,False
advising,medium,"Who is the past , present or future Child Therapy teacher ?","SELECT DISTINCT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 INNER JOIN OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 ON OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID INNER JOIN COURSE AS COURSEalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID WHERE COURSEalias0.NAME LIKE ""%Child Therapy%"" ;","SELECT i.NAME FROM INSTRUCTOR i JOIN OFFERING_INSTRUCTOR oi ON i.INSTRUCTOR_ID = oi.INSTRUCTOR_ID JOIN COURSE_OFFERING co ON oi.OFFERING_ID = co.OFFERING_ID WHERE co.SEMESTER IN ('past', 'present', 'future') AND co.NAME LIKE '%Child Therapy%'",Qwen2.5-Coder-7B-Instruct-4bit,5.141030311584473,,"(1054, ""Unknown column 'co.NAME' in 'WHERE'"")",,0.0,False,False,False
advising,medium,Does RESTORA 748 meet often ?,"SELECT DISTINCT COURSE_OFFERINGalias0.FRIDAY , COURSE_OFFERINGalias0.MONDAY , COURSE_OFFERINGalias0.SATURDAY , COURSE_OFFERINGalias0.SUNDAY , COURSE_OFFERINGalias0.THURSDAY , COURSE_OFFERINGalias0.TUESDAY , COURSE_OFFERINGalias0.WEDNESDAY FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.DEPARTMENT = ""RESTORA"" AND COURSEalias0.NUMBER = 748 AND SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2016 ;",SELECT * FROM COURSE_OFFERING WHERE COURSE_ID = 'RESTORA 748' AND (MONDAY IS NOT NULL OR TUESDAY IS NOT NULL OR WEDNESDAY IS NOT NULL OR THURSDAY IS NOT NULL OR FRIDAY IS NOT NULL);,Qwen2.5-Coder-7B-Instruct-4bit,4.882734298706055,,,,0.0030868053436279297,False,True,False
advising,medium,Which Thermodynamics and Kinetics courses are worth 9 credits ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 WHERE ( COURSEalias0.DESCRIPTION LIKE ""%Thermodynamics and Kinetics%"" OR COURSEalias0.NAME LIKE ""%Thermodynamics and Kinetics%"" ) AND COURSEalias0.CREDITS = 9 ;",SELECT NAME FROM COURSE WHERE NAME LIKE '%Thermodynamics and Kinetics%' AND CREDITS = 9;,Qwen2.5-Coder-7B-Instruct-4bit,2.431547880172729,,,,0.008147954940795898,True,True,True
advising,medium,Does the Spring or Summer term offer any 100 -level classes ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = """" AND COURSEalias0.NUMBER BETWEEN 100 AND 100 + 100 AND SEMESTERalias0.SEMESTER IN ( ""SP"" , ""SS"" , ""SU"" ) AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR = 2016 ;",SELECT * FROM COURSE_OFFERING WHERE SEMESTER LIKE '%Spring%' OR SEMESTER LIKE '%Summer%' AND COURSE_ID IN (SELECT COURSE_ID FROM COURSE WHERE NUMBER BETWEEN 100 AND 199);,Qwen2.5-Coder-7B-Instruct-4bit,4.034723281860352,,,,0.06452655792236328,True,True,True
advising,medium,Does 558 have a lab ?,"SELECT COUNT( * ) > 0 FROM COURSE AS COURSEalias0 WHERE COURSEalias0.DEPARTMENT = """" AND COURSEalias0.HAS_LAB = ""Y"" AND COURSEalias0.NUMBER = 558 ;",SELECT has_lab FROM COURSE WHERE course_id = '558';,Qwen2.5-Coder-7B-Instruct-4bit,2.1384642124176025,,,,0.0010085105895996094,False,False,False
advising,medium,Is there a 16 -credit course that is NATIVEAM 400 -level ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE PROGRAM_COURSEalias0.CATEGORY LIKE ""%ULCS%"" AND SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.YEAR = 2016 ;",SELECT * FROM COURSE WHERE credits = 16 AND number = 'NATIVEAM 400';,Qwen2.5-Coder-7B-Instruct-4bit,2.3700013160705566,,,,0.006884336471557617,False,False,False
advising,medium,Can you show me my transcript ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER , SEMESTERalias0.YEAR , STUDENT_RECORDalias0.GRADE FROM COURSE AS COURSEalias0 , SEMESTER AS SEMESTERalias0 , STUDENT_RECORD AS STUDENT_RECORDalias0 WHERE STUDENT_RECORDalias0.COURSE_ID = COURSEalias0.COURSE_ID AND STUDENT_RECORDalias0.SEMESTER = SEMESTERalias0.SEMESTER_ID AND STUDENT_RECORDalias0.STUDENT_ID = 1 ;","SELECT cr.semester, cr.grade, c.name AS course_name 
FROM student_record cr 
JOIN course c ON cr.course_id = c.course_id 
WHERE cr.student_id = 'your_student_id';",Qwen2.5-Coder-7B-Instruct-4bit,3.4995625019073486,,,,0.0,False,False,False
advising,medium,"Over the next 2 years , is 353 offered ?","SELECT DISTINCT SEMESTERalias0.SEMESTER , SEMESTERalias0.YEAR FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = """" AND COURSEalias0.NUMBER = 353 AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR IN ( 2016 , 2017 ) ;",SELECT COUNT(*) FROM COURSE_OFFERING WHERE COURSE_ID = '353' AND SEMESTER BETWEEN CURRENT_SEMESTER AND CURRENT_SEMESTER + 2;,Qwen2.5-Coder-7B-Instruct-4bit,3.323971033096313,,"(1054, ""Unknown column 'CURRENT_SEMESTER' in 'WHERE'"")",,0.0,False,False,False
advising,medium,What time next semester is 311 offered ?,"SELECT DISTINCT COURSE_OFFERINGalias0.END_TIME , COURSE_OFFERINGalias0.FRIDAY , COURSE_OFFERINGalias0.MONDAY , COURSE_OFFERINGalias0.SATURDAY , COURSE_OFFERINGalias0.START_TIME , COURSE_OFFERINGalias0.SUNDAY , COURSE_OFFERINGalias0.THURSDAY , COURSE_OFFERINGalias0.TUESDAY , COURSE_OFFERINGalias0.WEDNESDAY FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = """" AND COURSEalias0.NUMBER = 311 AND SEMESTERalias0.SEMESTER = ""FA"" AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR = 2016 ;","SELECT start_time, end_time FROM COURSE_OFFERING WHERE course_id = 'CS 311' AND semester = (SELECT semester_id FROM SEMESTER ORDER BY semester_id DESC LIMIT 1) + 1;",Qwen2.5-Coder-7B-Instruct-4bit,4.474443197250366,,,,0.0012774467468261719,True,True,True
advising,medium,How many classes of the upper level are 1 credits ?,"SELECT COUNT( DISTINCT COURSEalias0.COURSE_ID ) FROM COURSE AS COURSEalias0 INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE COURSEalias0.CREDITS = 1 AND PROGRAM_COURSEalias0.CATEGORY LIKE ""ULCS"" ;",SELECT COUNT(*) FROM COURSE WHERE LEVEL = 'upper' AND CREDITS = 1;,Qwen2.5-Coder-7B-Instruct-4bit,2.168899774551392,,"(1054, ""Unknown column 'LEVEL' in 'WHERE'"")",,0.001001119613647461,False,False,False
advising,medium,Do any Eval Fin Perfmc courses satisfy the Other requirement ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN AREA AS AREAalias0 ON COURSEalias0.COURSE_ID = AREAalias0.COURSE_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSEalias0.COURSE_ID WHERE ( AREAalias0.AREA LIKE ""%Eval Fin Perfmc%"" OR COURSEalias0.DESCRIPTION LIKE ""%Eval Fin Perfmc%"" OR COURSEalias0.NAME LIKE ""%Eval Fin Perfmc%"" ) AND PROGRAM_COURSEalias0.CATEGORY LIKE ""%Other%"" ;",SELECT COUNT(*) FROM COURSE c JOIN PROGRAM_COURSE pc ON c.COURSE_ID = pc.COURSE_ID WHERE c.NAME LIKE '%Eval Fin Perfmc%' AND pc.category = 'Other';,Qwen2.5-Coder-7B-Instruct-4bit,3.3952765464782715,,,,0.0010004043579101562,False,True,False
advising,medium,Are there any Fall or Winter classes available for the 200 -level ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = """" AND COURSEalias0.NUMBER BETWEEN 200 AND 200 + 100 AND SEMESTERalias0.SEMESTER IN ( ""FA"" , ""WN"" ) AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER AND SEMESTERalias0.YEAR = 2016 ;","SELECT * FROM COURSE_OFFERING WHERE SEMESTER IN ('Fall', 'Winter') AND COURSE_ID IN (SELECT COURSE_ID FROM COURSE WHERE NUMBER BETWEEN 200 AND 299);",Qwen2.5-Coder-7B-Instruct-4bit,3.695255994796753,,,,0.03300309181213379,True,True,True
advising,medium,Who exactly teaches courses that would satisfy my Core program requirement ?,"SELECT DISTINCT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 INNER JOIN OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 ON OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN PROGRAM AS PROGRAMalias0 ON PROGRAMalias0.PROGRAM_ID = PROGRAM_COURSEalias0.PROGRAM_ID WHERE PROGRAMalias0.NAME LIKE ""%Core%"" ;",SELECT i.NAME FROM INSTRUCTOR i JOIN OFFERING_INSTRUCTOR oi ON i.INSTRUCTOR_ID = oi.INSTRUCTOR_ID JOIN COURSE c ON oi.OFFERING_ID = c.COURSE_ID JOIN PROGRAM_REQUIREMENT pr ON c.COURSE_ID = pr.COURSE_ID WHERE pr.category = 'Core' AND pr.min_credit > 0;,Qwen2.5-Coder-7B-Instruct-4bit,5.732518672943115,,"(1054, ""Unknown column 'pr.COURSE_ID' in 'ON'"")",,0.0015048980712890625,False,False,False
advising,medium,Which of the MATSCIE courses aren 't meeting on Friday ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSE_OFFERINGalias0.FRIDAY = ""N"" AND COURSEalias0.DEPARTMENT = ""MATSCIE"" AND SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2016 ;",SELECT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE c.NAME LIKE '%MATSCIE%' AND co.FRIDAY = 0;,Qwen2.5-Coder-7B-Instruct-4bit,3.5312318801879883,,,,0.009271383285522461,False,False,False
advising,medium,When did they offer ECON 899 last time ?,"SELECT DISTINCT SEMESTERalias0.YEAR FROM COURSE AS COURSEalias0 , COURSE_OFFERING AS COURSE_OFFERINGalias0 , SEMESTER AS SEMESTERalias0 WHERE COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID AND COURSEalias0.DEPARTMENT = ""ECON"" AND COURSEalias0.NUMBER = 899 AND SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER ORDER BY SEMESTERalias0.YEAR DESC LIMIT 1 ;",SELECT MAX(S.semester) AS LAST_OFFERED_SEMESTER FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE c.NAME = 'ECON 899' AND c.NUM_SEMESTERS > 0;,Qwen2.5-Coder-7B-Instruct-4bit,4.885446310043335,,"(1054, ""Unknown column 'S.SEMESTER' in 'SELECT'"")",,0.0,False,False,False
advising,medium,"For next Winter , who will teach the Core classes ?","SELECT DISTINCT INSTRUCTORalias0.NAME FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 ON OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID INNER JOIN INSTRUCTOR AS INSTRUCTORalias0 ON OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID WHERE PROGRAM_COURSEalias0.CATEGORY LIKE ""%Core%"" AND SEMESTERalias0.SEMESTER = ""Winter"" AND SEMESTERalias0.YEAR = 2017 ;",SELECT i.NAME FROM INSTRUCTOR i JOIN OFFERING_INSTRUCTOR oi ON i.INSTRUCTOR_ID = oi.INSTRUCTOR_ID JOIN COURSE_OFFERING co ON oi.OFFERING_ID = co.OFFERING_ID WHERE co.SEMESTER = 'Winter' AND co.NUM_SEMESTERS > 1;,Qwen2.5-Coder-7B-Instruct-4bit,4.954606533050537,,"(1054, ""Unknown column 'co.NUM_SEMESTERS' in 'WHERE'"")",,0.0,False,False,False
advising,medium,Which courses meet the Core requirement that are offered in Fall or Winter ?,"SELECT DISTINCT COURSEalias0.DEPARTMENT , COURSEalias0.NAME , COURSEalias0.NUMBER , SEMESTERalias0.SEMESTER FROM COURSE AS COURSEalias0 INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER INNER JOIN PROGRAM_COURSE AS PROGRAM_COURSEalias0 ON PROGRAM_COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID WHERE PROGRAM_COURSEalias0.CATEGORY LIKE ""%Core%"" AND SEMESTERalias0.SEMESTER IN ( ""FA"" , ""WN"" ) AND SEMESTERalias0.YEAR = 2016 ;",SELECT DISTINCT c.NAME FROM COURSE c JOIN COURSE_OFFERING co ON c.COURSE_ID = co.COURSE_ID WHERE c.ADVISORY_REQUIREMENT = 'Core' AND (co.SEMESTER = 'Fall' OR co.SEMESTER = 'Winter');,Qwen2.5-Coder-7B-Instruct-4bit,4.477900981903076,,,,0.003339529037475586,False,False,False
advising,medium,"For this semester 's Intro Med Micro class , who is the instructor ?","SELECT DISTINCT INSTRUCTORalias0.NAME FROM INSTRUCTOR AS INSTRUCTORalias0 INNER JOIN OFFERING_INSTRUCTOR AS OFFERING_INSTRUCTORalias0 ON OFFERING_INSTRUCTORalias0.INSTRUCTOR_ID = INSTRUCTORalias0.INSTRUCTOR_ID INNER JOIN COURSE_OFFERING AS COURSE_OFFERINGalias0 ON OFFERING_INSTRUCTORalias0.OFFERING_ID = COURSE_OFFERINGalias0.OFFERING_ID INNER JOIN COURSE AS COURSEalias0 ON COURSEalias0.COURSE_ID = COURSE_OFFERINGalias0.COURSE_ID INNER JOIN SEMESTER AS SEMESTERalias0 ON SEMESTERalias0.SEMESTER_ID = COURSE_OFFERINGalias0.SEMESTER WHERE COURSEalias0.NAME LIKE ""%Intro Med Micro%"" AND SEMESTERalias0.SEMESTER = ""WN"" AND SEMESTERalias0.YEAR = 2016 ;",SELECT i.NAME FROM INSTRUCTOR i JOIN OFFERING_INSTRUCTOR oi ON i.INSTRUCTOR_ID = oi.INSTRUCTOR_ID JOIN COURSE_OFFERING co ON oi.OFFERING_ID = co.OFFERING_ID JOIN COURSE c ON co.COURSE_ID = c.COURSE_ID WHERE c.NAME = 'Intro Med Micro' AND co.SEMESTER = 'this semester';,Qwen2.5-Coder-7B-Instruct-4bit,6.271092653274536,,,,0.1625504493713379,True,True,True
